Ref,Surveillance Type,Tower Name,Current Tower Type,Tower Subcategory,State of Tower,Sector,State of Sector,Sector Acronym,Station/AOR,Vendor,Notes,Latitude,Longitude,Google Satellite,Bing Aerial,Arcgis,Streetview,Photo Evidence,Source Doc,Source Doc 2,Source Doc 3,Source Doc 4,,,,,,,,,,,,,,,,,,
Tower291,Tower,PUB,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Rio Grande Valley Sector,Texas,RGV,Brownsville Station,General Dynamics,,25.91983247,-97.52923841,https://goo.gl/maps/2cRYsZV6ANu6MRCw7,,,"https://www.google.com/maps/@25.9210482,-97.5290773,3a,15y,201.03h,97.8t/data=!3m7!1e1!3m5!1s0nVCAgSBN159jkNCpnxl6Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D0nVCAgSBN159jkNCpnxl6Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D252.8554%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower292,Tower,Amigoland,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Rio Grande Valley Sector,Texas,RGV,Brownsville Station,General Dynamics,,25.889307,-97.509706,https://goo.gl/maps/B1hZbC5Fo4XjFC8P8,,,,,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower293,Tower,Customs/Gateway,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Rio Grande Valley Sector,Texas,RGV,Brownsville Station,General Dynamics,,25.89540493,-97.49554702,https://goo.gl/maps/h1uTZz6nk4UKnaFGA,,,https://maps.app.goo.gl/CndxFZZJtEznwjkT8,,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower294,Tower,Lincoln Park,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Rio Grande Valley Sector,Texas,RGV,Brownsville Station,General Dynamics,,25.887677,-97.479243,https://goo.gl/maps/rVA4b4qBt62WywQ68,,,,,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower295,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,29.61729103,-104.4464363,https://goo.gl/maps/93vZ4dqYhFVBkZkG7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower296,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Del Rio Sector,Texas,DRT,Del Rio Station,General Dynamics,,28.81976296,-100.5430614,https://goo.gl/maps/izMbCxYdfdhj6YJk7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower297,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Del Rio Sector,Texas,DRT,Del Rio Station,General Dynamics,,28.8479168,-100.5717615,https://goo.gl/maps/8QqThU9oFtjdekrk8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower298,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.75555257,-99.77277589,https://goo.gl/maps/WSEm6hKGu7dJDWNCA,,,https://maps.app.goo.gl/cfwQsZuxiPHZ8piu7,https://maps.app.goo.gl/cfwQsZuxiPHZ8piu8,,,,,,,,,,,,,,,,,,,,,,
Tower299,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.7190415,-99.7318405,https://goo.gl/maps/PkB6H4rrmmce3jDL8,,,"https://www.google.com/maps/@27.7179564,-99.734077,3a,15y,59.71h,92.89t/data=!3m6!1e1!3m4!1sTWj7OZhi4vw9RWnte9p02w!2e0!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower300,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.6190161,-99.5764028,https://goo.gl/maps/NbkSegnLEiiPhfQF8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower301,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.6067163,-99.5668052,https://goo.gl/maps/XTpveydE2U5uiMnk7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower302,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.7516905,-99.7501832,https://goo.gl/maps/hngQQmu5Kadg2mdG6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower303,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.7687411,-99.8030606,https://goo.gl/maps/keQTKNpjNMHFK8Tp6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower304,Tower,Unknown,Remote Video Surveillance System (RVSS),,Texas,Laredo Sector,Texas,LRT,,General Dynamics,Uncategorized,27.6400206,-99.6285611,https://goo.gl/maps/RqQkNmtDqMZE9bGH8,,,https://maps.app.goo.gl/FjU5XGdGPHnA4XNw6,,,,,,,,,,,,,,,,,,,,,,,
Tower305,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,28.7807182,-100.5279747,https://goo.gl/maps/PabxjCPBT5SGJDw66,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower306,Tower,Hernandez Ranch,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,,Legacy Remote Viewing Site,27.4120553,-99.486464,https://goo.gl/maps/dHeVBVvHbUxxbBak9,,,"https://www.google.com/maps/@27.4125706,-99.4807364,3a,15y,259.62h,93.31t/data=!3m7!1e1!3m5!1slogLwh82jBpGyrZ9A5WMZg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DlogLwh82jBpGyrZ9A5WMZg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D69.40151%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,https://www.documentcloud.org/documents/23743635-sowpr20048364ver12,,,,,,,,,,,,,,,,,,,,,
Tower307,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Del Rio Sector,Texas,DRT,,General Dynamics,,28.71044659,-100.5072063,https://goo.gl/maps/HDjPEUpijgfCv3XC9,,,"https://www.google.com/maps/@28.7105774,-100.5068173,3a,75y,245.69h,93.23t/data=!3m7!1e1!3m5!1sNQ9uNf5MBPbmOr7D0oK8Wg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DNQ9uNf5MBPbmOr7D0oK8Wg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D195.52966%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,,,,,,,,,,,,,,,,,,,,,,
Tower308,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Del Rio Sector,Texas,DRT,,General Dynamics,,28.9604448,-100.642186,https://goo.gl/maps/cntshUmR3xBp9Y1G7,,,"https://www.google.com/maps/@28.9602067,-100.6410999,3a,34.1y,278.46h,93.17t/data=!3m7!1e1!3m5!1sj4wOrCC3XOPDbIbArAUdhg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dj4wOrCC3XOPDbIbArAUdhg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D164.1789%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower309,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Del Rio Sector,Texas,DRT,,General Dynamics,,28.9987995,-100.6452011,https://goo.gl/maps/eSpivCJbbYNZteAy7,,,"https://www.google.com/maps/@28.9988604,-100.6389607,3a,15y,268.71h,89.35t/data=!3m6!1e1!3m4!1spGGrjOUnDEUmhFn7tMrrBg!2e0!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower310,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.820482,-100.524148,https://maps.app.goo.gl/LZWbyMP4gjXtzxAX9,https://www.bing.com/maps?osid=ff86772f-c346-4a31-b4fb-b07576c0b224&cp=28.820486~-100.524464&lvl=20&style=a&pi=0&v=2&sV=2&form=S00027,,,,,,,,,,,,,,,,,,,,,,,,,
Tower311,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Big Bend Sector,Texas,BBT,,Anduril,,30.63813865,-104.6231851,https://maps.app.goo.gl/npzU8NTC7A18rDvw8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower312,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,Laredo West Station,Anduril,,27.69869732,-99.71548747,https://goo.gl/maps/84sVbqDHLhjtSqBo6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower313,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,Laredo West Station,Anduril,,27.76816496,-99.77745617,https://goo.gl/maps/4SyFfUg9v7JgT9NX7,,,https://maps.app.goo.gl/m8QD1kjsd65XNaSs6,,,,,,,,,,,,,,,,,,,,,,,
Tower314,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,Laredo West Station,Anduril,,27.7464807,-99.7512188,https://goo.gl/maps/PgiKVc8x1419VUme9,,,https://maps.app.goo.gl/AgXB9YURPRwjQMf27,,,,,,,,,,,,,,,,,,,,,,,
Tower315,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,Laredo West Station,Anduril,,27.78086616,-99.80869537,https://goo.gl/maps/5TkaZEjQmYtd2AxG7,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower316,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.576579,-100.352045,,https://www.bing.com/maps?osid=b6194548-595b-4fe8-a1bd-9ecc412d5031&cp=28.576578~-100.35221&lvl=21&style=a&pi=0&imgid=70307d31-c6da-4774-ad1b-81a6794fbc7b&v=2&sV=2&form=S00027,,https://maps.app.goo.gl/riASQv8ED54wXKs67,,,,,,,,,,,,,,,,,,,,,,,
Tower317,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Del Rio Sector,Texas,DRT,,General Dynamics,,28.58405438,-100.3942715,https://goo.gl/maps/K1nte3FEHgJn1uP47,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower318,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Del Rio Sector,Texas,DRT,,General Dynamics,,28.68556401,-100.4990367,https://goo.gl/maps/2L5NiWufLmYpisdL7,,,"https://www.google.com/maps/@28.6852411,-100.498674,3a,57.8y,307.86h,108.03t/data=!3m7!1e1!3m5!1sTd-GuR53lf_QwNLuLcpPJw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DTd-GuR53lf_QwNLuLcpPJw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D196.23805%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192",,,,,,,,,,,,,,,,,,,,,,,
Tower319,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.544799,-100.326491,https://maps.app.goo.gl/heLShsZCLDNqv1Ze7,https://www.bing.com/maps?osid=7780ddc3-41e7-42de-a4e7-aa70570eb845&cp=28.544799~-100.326825&lvl=20&style=a&pi=0&imgid=240d2f2c-0de6-4be5-b9f2-211a971339d9&v=2&sV=2&form=S00027,,https://maps.app.goo.gl/Cur4HDz9F1YoXrrGA,,,,,,,,,,,,,,,,,,,,,,,
Tower320,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.173396,-99.424722,,https://www.bing.com/maps?osid=3b7c91ec-e5cc-4b89-b4a5-90f37ab2a554&cp=27.173395~-99.425045&lvl=20&style=a&pi=0&v=2&sV=2&form=S00027,,"https://www.google.com/maps/@27.1711434,-99.421633,3a,26.9y,309.29h,87.11t/data=!3m6!1e1!3m4!1sRoub7rYUdSFmaL42YGneMA!2e0!7i16384!8i8192",,,,,,,,,,,,,,,,,,,,,,,
Tower321,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.091923,-99.427176,,https://www.bing.com/maps?osid=a29c473f-14f8-40ab-9333-3e7b562721e7&cp=27.091933~-99.427836&lvl=19&style=a&pi=0&v=2&sV=2&form=S00027,,"https://www.google.com/maps/@27.091889,-99.4258793,3a,59.3y,264.82h,92.18t/data=!3m7!1e1!3m5!1snm01QZRDFDb1e2DMoR2XOQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3Dnm01QZRDFDb1e2DMoR2XOQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D60.789387%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?entry=ttu",,,,,,,,,,,,,,,,,,,,,,,
Tower322,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.035797,-99.420102,https://maps.app.goo.gl/QifJrV46PVK79pkJ7,https://www.bing.com/maps?osid=015b5456-c359-45ba-95be-293436db1c9c&cp=27.035805~-99.420484&lvl=20&style=a&pi=0&v=2&sV=2&form=S00027,,https://maps.app.goo.gl/v2qU8Wg9CNuYMTsc9,,,,,,,,,,,,,,,,,,,,,,,
Tower323,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.61946865,-116.2262831,https://goo.gl/maps/cfXiDKcJYXHatx5J6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower324,Tower,"N of Bench Landing, Salineno",Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Rio Grande Valley Sector,Texas,RGV,Rio Grande City Station,General Dynamics,,26.521491,-99.115745,https://maps.app.goo.gl/rbPu7nii5ZgACbWL6,https://www.bing.com/maps?osid=0bcd5402-67a4-4c57-951f-eb906e20696f&cp=26.52149~-99.115928&lvl=20.9&style=a&pi=0&v=2&sV=2&form=S00027,,"https://www.google.com/maps/@26.5190293,-99.1134094,3a,19y,320.75h,90.38t/data=!3m6!1e1!3m4!1sMP3mXRYnpObvi0QnJtDG_Q!2e0!7i16384!8i8192?hl=en-US",,https://www.documentcloud.org/documents/23711849-rfpattachmentj-3rvssupgradeequipmentandtowerlaydowndocumentrevisona,,,,,,,,,,,,,,,,,,,,,
Tower325,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.6410104,-116.281439,https://goo.gl/maps/Eh9NX5HNxGigtXqJA,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower326,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.6564404,-116.3046796,https://goo.gl/maps/8unNhDgq6idvidAt8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower327,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.8050885,-99.8594631,https://goo.gl/maps/jtYcDhnAUSCdpmu68,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower328,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.81668263,-99.86962303,https://goo.gl/maps/81oVMzZ5XF2qX7cv8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower329,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.6540466,-115.6540372,https://goo.gl/maps/CFjaQwZR2y33aVA9A,,,https://maps.app.goo.gl/vN9rbZhQ4ebByDJP8,,,,,,,,,,,,,,,,,,,,,,,
Tower330,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.6563523,-115.6232138,https://goo.gl/maps/iEqh5QiF19JZzEEp7,,,https://maps.app.goo.gl/aus6ur4vdbWf5fYJA,,,,,,,,,,,,,,,,,,,,,,,
Tower331,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.668162,-115.4526266,"https://www.google.com/maps/place/32%C2%B040'05.4%22N+115%C2%B027'09.5%22W/@32.667926,-115.4526,78m/data=!3m1!1e3!4m4!3m3!8m2!3d32.668162!4d-115.4526266?hl=en-US",,,https://maps.app.goo.gl/wnFmTTCBfi8jrrdR7,,,,,,,,,,,,,,,,,,,,,,,
Tower332,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.6666401,-115.4737319,"https://www.google.com/maps/place/32%C2%B039'59.9%22N+115%C2%B028'25.4%22W/@32.6666757,-115.4737076,103m/data=!3m1!1e3!4m4!3m3!8m2!3d32.6666401!4d-115.4737319?hl=en-US",,,"https://www.google.com/maps/@32.6664563,-115.4737348,3a,68.3y,9.83h,115.76t/data=!3m7!1e1!3m5!1sHwigSzF37KcjsOXxDixDzg!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DHwigSzF37KcjsOXxDixDzg%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D101.22139%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower333,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.6697473,-115.4356328,"https://www.google.com/maps/place/32%C2%B040'11.1%22N+115%C2%B026'08.3%22W/@32.6697231,-115.4357831,155m/data=!3m1!1e3!4m4!3m3!8m2!3d32.6697473!4d-115.4356328?hl=en-US",,,"https://www.google.com/maps/@32.6692458,-115.43408,3a,15y,289.67h,95.49t/data=!3m7!1e1!3m5!1sOc9lvXHdrVCRSviCg-7dRw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DOc9lvXHdrVCRSviCg-7dRw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D16.555532%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower334,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.66272857,-115.5311826,https://goo.gl/maps/yX24mSTDVkNhibsz8,,,"https://www.google.com/maps/@32.6622903,-115.5308018,3a,45.3y,330.48h,99.69t/data=!3m6!1e1!3m4!1st1Ukr5QZCTpaqVTarEk8aw!2e0!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower335,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.67461601,-115.3759503,https://goo.gl/maps/T2FjnkF4rjmKYwNA6,,,"https://www.google.com/maps/@32.6757625,-115.3785144,3a,15y,118.34h,90.75t/data=!3m6!1e1!3m4!1s-giv6sdhbdJXINxGcG2dPQ!2e0!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower336,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Laredo Sector,Texas,LRT,,Anduril,,27.73775069,-99.78075018,https://goo.gl/maps/QSBi5Co7ZbY3yMda6,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower337,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.64901125,-99.65737697,https://goo.gl/maps/X3fCZdLwMc366ML8A,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower338,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.585426,-116.588679,https://goo.gl/maps/fif1zHTrs5DjGQtD8,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower339,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.6302453,-116.8494138,https://goo.gl/maps/Vs2x49MaPn3MXJ627,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower340,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Texas,Rio Grande Valley Sector,Texas,RGV,Fort Brown Station,General Dynamics,,25.88358327,-97.45036292,https://goo.gl/maps/7n1RZzoExgAKm4ij9,,,"https://www.google.com/maps/@25.883513,-97.4502,3a,75y,312.58h,110.96t/data=!3m7!1e1!3m5!1s5EPLb2PT4-ZciQPSbkTg_Q!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3D5EPLb2PT4-ZciQPSbkTg_Q%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D174.89772%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656",,,,,,,,,,,,,,,,,,,,,,,
Tower341,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.673013,-115.4028495,https://goo.gl/maps/yH7jqpTzuf6DiJxMA,,,https://maps.app.goo.gl/j3AH5nS65np7dMgc9,,,,,,,,,,,,,,,,,,,,,,,
Tower342,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.599569,-116.609662,https://maps.app.goo.gl/rMp4PMTCubjHFiAi6,https://www.bing.com/maps?osid=8e51264f-e0b3-4c03-8efd-d782a385bfd9&cp=32.599568~-116.609801&lvl=21.18&style=a&pi=0&v=2&sV=2&form=S00027,,,,,,,,,,,,,,,,,,,,,,,,,
Tower343,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.498065,-100.332276,https://maps.app.goo.gl/tKKU1WrobcpoFJqX6,https://www.bing.com/maps?osid=5192d12c-6d49-4eb8-9e94-5073cbefe6b5&cp=28.498036~-100.332664&lvl=19.965601&style=a&pi=0&v=2&sV=2&form=S00027,,,,,,,,,,,,,,,,,,,,,,,,,
Tower344,Tower,Unknown,Autonomous Surveillance Tower (AST),,Texas,Del Rio Sector,Texas,DRT,,Anduril,,28.436158,-100.334965,https://maps.app.goo.gl/mAbqjc39C9xk5Acu6,https://www.bing.com/maps?osid=24d2aaa5-5c78-4da4-8a6d-73dd29128b69&cp=28.436141~-100.335267&lvl=20.493319&style=a&pi=0&v=2&sV=2&form=S00027,,,,,,,,,,,,,,,,,,,,,,,,,
Tower345,Tower,Unknown,Remote Video Surveillance System (RVSS),Monopole Tower,Arizona,El Centro Sector,California,ELC,,General Dynamics,,32.72955609,-115.9824254,https://goo.gl/maps/BPaegtHiqQdJdyrg6,,,"https://www.google.com/maps/@32.7251013,-115.9816934,3a,15y,353.1h,91.15t/data=!3m7!1e1!3m5!1sxwNygh-YlZ7h7V2uoo3GwQ!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DxwNygh-YlZ7h7V2uoo3GwQ%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D350.76535%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower346,Tower,Caltrans,Remote Video Surveillance System (RVSS),Monopole Tower,California,El Centro Sector,California,ELC,,General Dynamics,,32.69999475,-115.9355147,https://goo.gl/maps/tWAMPWmvEWLfb9Lz9,,,"https://www.google.com/maps/@32.700408,-115.93193,3a,15y,264.08h,96.26t/data=!3m7!1e1!3m5!1somFRUz3gpNld9457xjR9tw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DomFRUz3gpNld9457xjR9tw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D1.6055077%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,https://www.documentcloud.org/documents/24483619-mgmt_nepa_fsea-fonsiacqinstallandopofremotevideosurveillanc,,,,,,,,,,,,,,,,,,,,,
Tower348,Tower,Unknown,Remote Video Surveillance System (RVSS),,California,El Centro Sector,California,ELC,,,"These are a particular model of RVSS only identified around Calexico, California.",32.6939299,-115.2894524,https://goo.gl/maps/X5SWcmqrVqPshzkK8,,,"https://www.google.com/maps/@32.694512,-115.2897008,3a,24y,156.38h,102.01t/data=!3m7!1e1!3m5!1sxLXP14AVcICjUx1SYlbWzw!2e0!6shttps:%2F%2Fstreetviewpixels-pa.googleapis.com%2Fv1%2Fthumbnail%3Fpanoid%3DxLXP14AVcICjUx1SYlbWzw%26cb_client%3Dmaps_sv.tactile.gps%26w%3D203%26h%3D100%26yaw%3D37.428383%26pitch%3D0%26thumbfov%3D100!7i16384!8i8192?hl=en-US",,,,,,,,,,,,,,,,,,,,,,,
Tower349,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.5748048,-116.8418574,https://goo.gl/maps/GEuVu9d3pwPXUbDZ9,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower350,Tower,Unknown,Remote Video Surveillance System (RVSS),Relocatable Tower,Texas,Laredo Sector,Texas,LRT,,General Dynamics,,27.210858,-99.430978,https://maps.app.goo.gl/ZeW28FdHqM97wse29,https://www.bing.com/maps?osid=68bf3b18-7055-4a82-b547-36ad20a3e7d8&cp=27.210919~-99.431162&lvl=20.20497&style=a&pi=0&v=2&sV=2&form=S00027,,,,,,,,,,,,,,,,,,,,,,,,,
Tower351,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.61410324,-116.3561017,https://goo.gl/maps/p1wa2LChKjocmikr5,,,,,,,,,,,,,,,,,,,,,,,,,,
Tower352,Tower,Unknown,Autonomous Surveillance Tower (AST),,California,San Diego Sector,California,SDC,,Anduril,,32.6098603,-116.4488605,https://goo.gl/maps/Tq7cPKMJR4pp4hQF7,,,,,,,,,,,,,,,,,,,,,,,,,,
